ID,Name,dept,date,time_slot
40,Applicant_40,Dept_2,2024-09-26,09:00-11:00
40,Applicant_40,Dept_2,2024-09-19,09:00-11:00
40,Applicant_40,Dept_2,2024-09-23,13:00-15:00
40,Applicant_40,Dept_2,2024-09-20,15:00-16:00
41,Applicant_41,Dept_2,2024-09-20,15:00-17:00
41,Applicant_41,Dept_2,2024-09-21,12:00-13:00
41,Applicant_41,Dept_2,2024-09-23,18:00-20:00
41,Applicant_41,Dept_2,2024-09-20,14:00-16:00
42,Applicant_42,Dept_1,2024-09-25,15:00-17:00
42,Applicant_42,Dept_1,2024-09-21,10:00-12:00
42,Applicant_42,Dept_1,2024-09-26,19:00-20:00
42,Applicant_42,Dept_1,2024-09-25,09:00-10:00
43,Applicant_43,Dept_1,2024-09-20,15:00-17:00
43,Applicant_43,Dept_1,2024-09-19,12:00-13:00
43,Applicant_43,Dept_1,2024-09-24,15:00-17:00
43,Applicant_43,Dept_1,2024-09-20,15:00-16:00
44,Applicant_44,Dept_1,2024-09-25,09:00-11:00
44,Applicant_44,Dept_1,2024-09-20,13:00-15:00
44,Applicant_44,Dept_1,2024-09-20,14:00-16:00
44,Applicant_44,Dept_1,2024-09-22,11:00-12:00
45,Applicant_45,Dept_2,2024-09-20,15:00-16:00
45,Applicant_45,Dept_2,2024-09-21,18:00-19:00
45,Applicant_45,Dept_2,2024-09-24,12:00-13:00
46,Applicant_46,Dept_2,2024-09-25,11:00-12:00
46,Applicant_46,Dept_2,2024-09-21,11:00-12:00
46,Applicant_46,Dept_2,2024-09-19,18:00-20:00
46,Applicant_46,Dept_2,2024-09-23,11:00-13:00
47,Applicant_47,Dept_2,2024-09-20,18:00-20:00
47,Applicant_47,Dept_2,2024-09-24,09:00-11:00
47,Applicant_47,Dept_2,2024-09-22,19:00-20:00
47,Applicant_47,Dept_2,2024-09-19,13:00-14:00
48,Applicant_48,Dept_1,2024-09-23,13:00-15:00
48,Applicant_48,Dept_1,2024-09-23,14:00-15:00
48,Applicant_48,Dept_1,2024-09-24,09:00-11:00
48,Applicant_48,Dept_1,2024-09-22,11:00-13:00
49,Applicant_49,Dept_2,2024-09-19,10:00-12:00
49,Applicant_49,Dept_2,2024-09-23,11:00-13:00
49,Applicant_49,Dept_2,2024-09-20,15:00-16:00
50,Applicant_50,Dept_2,2024-09-23,09:00-11:00
50,Applicant_50,Dept_2,2024-09-19,16:00-17:00
50,Applicant_50,Dept_2,2024-09-25,13:00-15:00
50,Applicant_50,Dept_2,2024-09-23,15:00-16:00
