ID,Name,dept,date,time_slot
33,Applicant_33,Dept_1,2024-09-19,13:00-14:00
33,Applicant_33,Dept_1,2024-09-19,14:00-16:00
34,Applicant_34,Dept_1,2024-09-26,13:00-14:00
34,Applicant_34,Dept_4,2024-09-25,13:00-15:00
34,Applicant_34,Dept_4,2024-09-20,13:00-15:00
34,Applicant_34,Dept_1,2024-09-23,09:00-10:00
34,Applicant_34,Dept_4,2024-09-21,19:00-21:00
35,Applicant_35,Dept_3,2024-09-25,14:00-16:00
35,Applicant_35,Dept_3,2024-09-21,19:00-21:00
35,Applicant_35,Dept_3,2024-09-23,13:00-15:00
35,Applicant_35,Dept_2,2024-09-19,16:00-17:00
36,Applicant_36,Dept_2,2024-09-19,10:00-12:00
36,Applicant_36,Dept_1,2024-09-19,17:00-18:00
36,Applicant_36,Dept_2,2024-09-20,16:00-17:00
37,Applicant_37,Dept_2,2024-09-21,12:00-14:00
37,Applicant_37,Dept_3,2024-09-23,11:00-13:00
37,Applicant_37,Dept_2,2024-09-22,15:00-16:00
38,Applicant_38,Dept_1,2024-09-24,09:00-11:00
38,Applicant_38,Dept_1,2024-09-26,13:00-14:00
38,Applicant_38,Dept_1,2024-09-26,11:00-12:00
38,Applicant_38,Dept_4,2024-09-23,11:00-13:00
39,Applicant_39,Dept_4,2024-09-24,13:00-15:00
39,Applicant_39,Dept_4,2024-09-19,19:00-20:00
39,Applicant_39,Dept_1,2024-09-20,17:00-19:00
39,Applicant_39,Dept_1,2024-09-19,18:00-19:00
39,Applicant_39,Dept_4,2024-09-23,10:00-11:00
40,Applicant_40,Dept_4,2024-09-22,16:00-17:00
40,Applicant_40,Dept_1,2024-09-20,12:00-13:00
41,Applicant_41,Dept_1,2024-09-26,12:00-14:00
41,Applicant_41,Dept_3,2024-09-22,15:00-17:00
41,Applicant_41,Dept_1,2024-09-25,18:00-19:00
42,Applicant_42,Dept_1,2024-09-24,10:00-11:00
42,Applicant_42,Dept_4,2024-09-26,11:00-12:00
42,Applicant_42,Dept_4,2024-09-23,14:00-15:00
43,Applicant_43,Dept_1,2024-09-22,14:00-16:00
43,Applicant_43,Dept_1,2024-09-20,18:00-20:00
43,Applicant_43,Dept_1,2024-09-25,15:00-16:00
44,Applicant_44,Dept_4,2024-09-22,09:00-11:00
44,Applicant_44,Dept_4,2024-09-23,10:00-11:00
44,Applicant_44,Dept_4,2024-09-26,12:00-13:00
44,Applicant_44,Dept_1,2024-09-23,18:00-19:00
44,Applicant_44,Dept_1,2024-09-26,09:00-10:00
45,Applicant_45,Dept_1,2024-09-24,18:00-19:00
45,Applicant_45,Dept_4,2024-09-22,16:00-17:00
45,Applicant_45,Dept_1,2024-09-19,14:00-15:00
46,Applicant_46,Dept_4,2024-09-25,11:00-13:00
46,Applicant_46,Dept_4,2024-09-25,11:00-12:00
46,Applicant_46,Dept_4,2024-09-22,12:00-13:00
47,Applicant_47,Dept_2,2024-09-21,16:00-18:00
47,Applicant_47,Dept_2,2024-09-21,13:00-14:00
47,Applicant_47,Dept_2,2024-09-19,19:00-21:00
47,Applicant_47,Dept_1,2024-09-22,10:00-12:00
48,Applicant_48,Dept_1,2024-09-24,19:00-20:00
48,Applicant_48,Dept_1,2024-09-23,13:00-15:00
48,Applicant_48,Dept_1,2024-09-26,13:00-15:00
49,Applicant_49,Dept_1,2024-09-21,15:00-16:00
49,Applicant_49,Dept_3,2024-09-21,12:00-14:00
49,Applicant_49,Dept_3,2024-09-25,19:00-21:00
50,Applicant_50,Dept_2,2024-09-25,12:00-13:00
50,Applicant_50,Dept_3,2024-09-26,12:00-14:00
50,Applicant_50,Dept_2,2024-09-24,10:00-11:00
50,Applicant_50,Dept_3,2024-09-25,09:00-10:00
51,Applicant_51,Dept_3,2024-09-24,11:00-13:00
51,Applicant_51,Dept_4,2024-09-21,13:00-15:00
51,Applicant_51,Dept_3,2024-09-23,14:00-15:00
52,Applicant_52,Dept_4,2024-09-25,16:00-17:00
52,Applicant_52,Dept_3,2024-09-19,15:00-16:00
52,Applicant_52,Dept_3,2024-09-21,14:00-15:00
52,Applicant_52,Dept_4,2024-09-22,13:00-14:00
53,Applicant_53,Dept_4,2024-09-23,19:00-21:00
53,Applicant_53,Dept_4,2024-09-19,16:00-18:00
53,Applicant_53,Dept_4,2024-09-25,17:00-19:00
54,Applicant_54,Dept_1,2024-09-25,13:00-14:00
54,Applicant_54,Dept_1,2024-09-22,17:00-18:00
54,Applicant_54,Dept_3,2024-09-19,14:00-15:00
54,Applicant_54,Dept_3,2024-09-26,18:00-20:00
55,Applicant_55,Dept_2,2024-09-22,14:00-16:00
55,Applicant_55,Dept_4,2024-09-21,19:00-21:00
55,Applicant_55,Dept_4,2024-09-24,18:00-20:00
55,Applicant_55,Dept_4,2024-09-20,09:00-10:00
56,Applicant_56,Dept_4,2024-09-22,12:00-14:00
56,Applicant_56,Dept_4,2024-09-20,19:00-20:00
56,Applicant_56,Dept_4,2024-09-19,09:00-10:00
56,Applicant_56,Dept_1,2024-09-25,10:00-12:00
56,Applicant_56,Dept_4,2024-09-19,10:00-12:00
57,Applicant_57,Dept_2,2024-09-26,12:00-13:00
57,Applicant_57,Dept_2,2024-09-26,16:00-17:00
57,Applicant_57,Dept_1,2024-09-24,11:00-13:00
57,Applicant_57,Dept_1,2024-09-21,09:00-10:00
57,Applicant_57,Dept_1,2024-09-20,10:00-11:00
58,Applicant_58,Dept_1,2024-09-19,15:00-17:00
59,Applicant_59,Dept_2,2024-09-26,16:00-17:00
59,Applicant_59,Dept_2,2024-09-24,17:00-18:00
59,Applicant_59,Dept_3,2024-09-19,14:00-16:00
60,Applicant_60,Dept_3,2024-09-19,14:00-16:00
60,Applicant_60,Dept_3,2024-09-23,18:00-19:00
60,Applicant_60,Dept_2,2024-09-21,13:00-15:00
61,Applicant_61,Dept_4,2024-09-24,16:00-18:00
61,Applicant_61,Dept_3,2024-09-24,15:00-16:00
61,Applicant_61,Dept_3,2024-09-25,16:00-18:00
61,Applicant_61,Dept_4,2024-09-25,10:00-11:00
62,Applicant_62,Dept_1,2024-09-23,10:00-12:00
62,Applicant_62,Dept_4,2024-09-19,16:00-17:00
62,Applicant_62,Dept_4,2024-09-19,16:00-18:00
63,Applicant_63,Dept_2,2024-09-24,18:00-20:00
63,Applicant_63,Dept_1,2024-09-26,18:00-20:00
63,Applicant_63,Dept_2,2024-09-21,15:00-17:00
64,Applicant_64,Dept_3,2024-09-24,19:00-21:00
64,Applicant_64,Dept_3,2024-09-20,15:00-17:00
65,Applicant_65,Dept_4,2024-09-19,13:00-15:00
65,Applicant_65,Dept_4,2024-09-20,14:00-15:00
65,Applicant_65,Dept_4,2024-09-19,09:00-10:00
66,Applicant_66,Dept_1,2024-09-22,17:00-19:00
66,Applicant_66,Dept_1,2024-09-21,18:00-20:00
66,Applicant_66,Dept_1,2024-09-22,11:00-13:00
67,Applicant_67,Dept_3,2024-09-19,18:00-19:00
67,Applicant_67,Dept_3,2024-09-23,19:00-21:00
67,Applicant_67,Dept_1,2024-09-21,13:00-15:00
67,Applicant_67,Dept_3,2024-09-21,14:00-16:00
67,Applicant_67,Dept_1,2024-09-19,18:00-19:00
68,Applicant_68,Dept_4,2024-09-22,14:00-15:00
68,Applicant_68,Dept_4,2024-09-23,16:00-18:00
68,Applicant_68,Dept_4,2024-09-21,18:00-20:00
68,Applicant_68,Dept_3,2024-09-21,13:00-14:00
69,Applicant_69,Dept_1,2024-09-22,09:00-10:00
69,Applicant_69,Dept_1,2024-09-20,16:00-18:00
69,Applicant_69,Dept_1,2024-09-26,19:00-20:00
70,Applicant_70,Dept_1,2024-09-22,19:00-20:00
70,Applicant_70,Dept_4,2024-09-24,12:00-14:00
71,Applicant_71,Dept_1,2024-09-19,17:00-19:00
71,Applicant_71,Dept_2,2024-09-20,14:00-16:00
72,Applicant_72,Dept_3,2024-09-19,18:00-20:00
72,Applicant_72,Dept_3,2024-09-21,11:00-13:00
72,Applicant_72,Dept_3,2024-09-23,18:00-20:00
73,Applicant_73,Dept_3,2024-09-26,15:00-17:00
73,Applicant_73,Dept_3,2024-09-19,14:00-15:00
73,Applicant_73,Dept_3,2024-09-25,13:00-15:00
73,Applicant_73,Dept_3,2024-09-24,18:00-20:00
74,Applicant_74,Dept_3,2024-09-19,18:00-19:00
74,Applicant_74,Dept_2,2024-09-21,18:00-20:00
75,Applicant_75,Dept_3,2024-09-21,13:00-15:00
75,Applicant_75,Dept_3,2024-09-19,18:00-19:00
76,Applicant_76,Dept_2,2024-09-23,14:00-16:00
76,Applicant_76,Dept_3,2024-09-25,12:00-13:00
76,Applicant_76,Dept_3,2024-09-19,11:00-13:00
77,Applicant_77,Dept_2,2024-09-26,15:00-16:00
77,Applicant_77,Dept_2,2024-09-20,17:00-19:00
77,Applicant_77,Dept_2,2024-09-19,09:00-10:00
77,Applicant_77,Dept_2,2024-09-22,17:00-18:00
78,Applicant_78,Dept_3,2024-09-25,09:00-10:00
78,Applicant_78,Dept_3,2024-09-23,16:00-18:00
78,Applicant_78,Dept_1,2024-09-26,15:00-17:00
79,Applicant_79,Dept_2,2024-09-19,12:00-13:00
79,Applicant_79,Dept_2,2024-09-22,09:00-11:00
80,Applicant_80,Dept_1,2024-09-23,18:00-20:00
80,Applicant_80,Dept_3,2024-09-20,15:00-16:00
80,Applicant_80,Dept_3,2024-09-20,13:00-14:00
81,Applicant_81,Dept_3,2024-09-22,19:00-20:00
81,Applicant_81,Dept_4,2024-09-22,09:00-10:00
81,Applicant_81,Dept_3,2024-09-24,14:00-16:00
81,Applicant_81,Dept_3,2024-09-23,14:00-16:00
82,Applicant_82,Dept_4,2024-09-23,17:00-19:00
82,Applicant_82,Dept_4,2024-09-25,10:00-11:00
82,Applicant_82,Dept_4,2024-09-24,17:00-18:00
82,Applicant_82,Dept_1,2024-09-26,11:00-13:00
83,Applicant_83,Dept_3,2024-09-20,14:00-15:00
83,Applicant_83,Dept_3,2024-09-24,19:00-20:00
83,Applicant_83,Dept_3,2024-09-22,14:00-15:00
83,Applicant_83,Dept_3,2024-09-19,16:00-17:00
84,Applicant_84,Dept_1,2024-09-22,17:00-18:00
84,Applicant_84,Dept_2,2024-09-24,09:00-10:00
84,Applicant_84,Dept_2,2024-09-21,09:00-11:00
84,Applicant_84,Dept_2,2024-09-23,18:00-20:00
84,Applicant_84,Dept_2,2024-09-22,13:00-14:00
85,Applicant_85,Dept_4,2024-09-21,15:00-16:00
85,Applicant_85,Dept_4,2024-09-24,18:00-20:00
85,Applicant_85,Dept_2,2024-09-23,11:00-13:00
86,Applicant_86,Dept_3,2024-09-25,18:00-19:00
86,Applicant_86,Dept_4,2024-09-21,17:00-18:00
87,Applicant_87,Dept_3,2024-09-19,19:00-21:00
87,Applicant_87,Dept_3,2024-09-22,12:00-14:00
87,Applicant_87,Dept_3,2024-09-20,16:00-17:00
88,Applicant_88,Dept_1,2024-09-20,11:00-12:00
88,Applicant_88,Dept_1,2024-09-20,10:00-11:00
88,Applicant_88,Dept_1,2024-09-25,13:00-15:00
88,Applicant_88,Dept_1,2024-09-22,17:00-19:00
89,Applicant_89,Dept_1,2024-09-26,17:00-18:00
89,Applicant_89,Dept_4,2024-09-19,14:00-15:00
90,Applicant_90,Dept_4,2024-09-20,12:00-13:00
90,Applicant_90,Dept_1,2024-09-22,16:00-18:00
90,Applicant_90,Dept_4,2024-09-21,11:00-13:00
90,Applicant_90,Dept_1,2024-09-23,11:00-12:00
91,Applicant_91,Dept_1,2024-09-24,19:00-21:00
91,Applicant_91,Dept_1,2024-09-25,16:00-18:00
91,Applicant_91,Dept_1,2024-09-20,17:00-19:00
92,Applicant_92,Dept_3,2024-09-25,15:00-16:00
92,Applicant_92,Dept_2,2024-09-19,13:00-15:00
92,Applicant_92,Dept_2,2024-09-24,15:00-16:00
92,Applicant_92,Dept_3,2024-09-19,10:00-12:00
92,Applicant_92,Dept_3,2024-09-26,12:00-13:00
93,Applicant_93,Dept_2,2024-09-21,09:00-10:00
93,Applicant_93,Dept_1,2024-09-21,10:00-12:00
93,Applicant_93,Dept_1,2024-09-21,14:00-16:00
93,Applicant_93,Dept_2,2024-09-20,11:00-13:00
94,Applicant_94,Dept_4,2024-09-20,12:00-13:00
94,Applicant_94,Dept_4,2024-09-25,10:00-12:00
94,Applicant_94,Dept_4,2024-09-24,12:00-13:00
94,Applicant_94,Dept_1,2024-09-21,11:00-13:00
95,Applicant_95,Dept_3,2024-09-19,18:00-20:00
95,Applicant_95,Dept_3,2024-09-26,12:00-13:00
96,Applicant_96,Dept_3,2024-09-19,11:00-12:00
96,Applicant_96,Dept_3,2024-09-20,12:00-13:00
96,Applicant_96,Dept_3,2024-09-23,12:00-14:00
97,Applicant_97,Dept_1,2024-09-20,16:00-17:00
97,Applicant_97,Dept_4,2024-09-24,15:00-16:00
97,Applicant_97,Dept_4,2024-09-26,18:00-20:00
97,Applicant_97,Dept_1,2024-09-20,09:00-11:00
98,Applicant_98,Dept_2,2024-09-25,14:00-16:00
98,Applicant_98,Dept_2,2024-09-20,10:00-11:00
98,Applicant_98,Dept_1,2024-09-22,14:00-15:00
98,Applicant_98,Dept_1,2024-09-21,12:00-14:00
99,Applicant_99,Dept_1,2024-09-21,15:00-17:00
99,Applicant_99,Dept_3,2024-09-21,16:00-17:00
99,Applicant_99,Dept_3,2024-09-21,19:00-20:00
99,Applicant_99,Dept_3,2024-09-22,12:00-13:00
100,Applicant_100,Dept_1,2024-09-20,15:00-17:00
100,Applicant_100,Dept_2,2024-09-26,14:00-15:00
100,Applicant_100,Dept_2,2024-09-21,17:00-18:00
